,Index,Date,Year,Month,Amount,Label,Account,Description,Category
2021,2021,1/01/2022,2022,01-Jan,35.93,Transfer,Checking,Inst Xfer Web,Ignore
2022,2022,10/01/2020,2020,10-Oct,4.91,Transfer,Checking,Inst Xfer Web,Ignore
2023,2023,11/01/2021,2021,11-Nov,50.68,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2024,2024,5/01/2021,2021,05-May,22.75,Uncategorized,Checking,Venmo,Uncategorized
2025,2025,5/01/2022,2022,05-May,42.2,Income,Checking,Haierpayroll Payroll Ppd,Income
2026,2026,7/01/2020,2020,07-Jul,34.79,Income,Checking,Mobile Deposit,Income
2027,2027,1/01/2020,2020,01-Jan,49.81,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2028,2028,9/01/2021,2021,09-Sep,-51.3,Hair,Checking,ATM 9504 Main Street,Personal Care
2029,2029,4/01/2020,2020,04-Apr,-7.38,Income,Checking,Surcharge Rebate,Income
2030,2030,6/01/2022,2022,06-Jun,96.08,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2031,2031,10/01/2022,2022,10-Oct,-90.61,Income,Checking,Haierpayroll Payroll Ppd,Income
2032,2032,2/01/2020,2020,02-Feb,-83.27,Tuition,Checking,Univ Mass Lowell,Education
2033,2033,11/01/2022,2022,11-Nov,-56.6,Credit Card Payment,Checking,Discover E Web,Ignore
2034,2034,2/01/2022,2022,02-Feb,-42.06,Income,Checking,Haierpayroll Payroll Ppd,Income
2035,2035,5/01/2020,2020,05-May,-63.4,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2036,2036,1/01/2020,2020,01-Jan,25.33,Uncategorized,Checking,Venmo,Uncategorized
2037,2037,8/01/2020,2020,08-Aug,-41.77,Income,Checking,Concur Expense Ppd,Income
2038,2038,11/01/2022,2022,11-Nov,-47.4,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2039,2039,4/01/2022,2022,04-Apr,-16.29,Income,Checking,Haierpayroll Payroll Ppd,Income
2040,2040,6/01/2020,2020,06-Jun,-52.22,Income,Checking,MA State Tax,Income
2041,2041,4/01/2022,2022,04-Apr,-31.97,Uncategorized,Checking,Venmo,Uncategorized
2042,2042,10/01/2020,2020,10-Oct,27.45,Hair,Checking,Shelbyville Ro ATM,Personal Care
2043,2043,7/01/2022,2022,07-Jul,57.33,Uncategorized,Checking,Venmo,Uncategorized
2044,2044,9/01/2020,2020,09-Sep,-72.04,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2045,2045,10/01/2020,2020,10-Oct,-40.08,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2046,2046,10/01/2021,2021,10-Oct,-37.77,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2047,2047,12/01/2021,2021,12-Dec,-31.33,Income,Checking,Haierpayroll Payroll Ppd,Income
2048,2048,7/01/2021,2021,07-Jul,59.75,Income,Checking,Internal Revenue Service,Income
2049,2049,8/01/2022,2022,08-Aug,81.03,Income,Checking,Haierpayroll Payroll Ppd,Income
2050,2050,8/01/2020,2020,08-Aug,-99.56,Income,Checking,Haierpayroll Payroll Ppd,Income
2051,2051,12/01/2020,2020,12-Dec,-39.32,Uncategorized,Checking,Venmo,Uncategorized
2052,2052,9/01/2020,2020,09-Sep,-27.8,Credit Card Payment,Checking,Discover E Web,Ignore
2053,2053,9/01/2020,2020,09-Sep,-51.81,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2054,2054,5/01/2022,2022,05-May,-73.17,Credit Card Payment,Checking,Discover E Ppd,Ignore
2055,2055,11/01/2022,2022,11-Nov,-19.4,Income,Checking,Concur Expense Ppd,Income
2056,2056,3/01/2022,2022,03-Mar,-20.84,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2057,2057,6/01/2021,2021,06-Jun,-81.72,Income,Checking,Haierpayroll Payroll Ppd,Income
2058,2058,9/01/2022,2022,09-Sep,30.31,Uncategorized,Checking,Venmo,Uncategorized
2059,2059,10/01/2020,2020,10-Oct,-47.82,Income,Checking,Haierpayroll Payroll Ppd,Income
2060,2060,11/01/2021,2021,11-Nov,58.55,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2061,2061,8/01/2022,2022,08-Aug,-58.29,Income,Checking,Haierpayroll Payroll Ppd,Income
2062,2062,7/01/2020,2020,07-Jul,9.67,Uncategorized,Checking,Venmo,Uncategorized
2063,2063,2/01/2021,2021,02-Feb,-0.99,Uncategorized,Checking,Venmo,Uncategorized
2064,2064,3/01/2022,2022,03-Mar,-1.76,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2065,2065,3/01/2020,2020,03-Mar,0.45,Income,Checking,Haierpayroll Payroll Ppd,Income
2066,2066,1/01/2022,2022,01-Jan,12.38,Income,Checking,Concur Acct Conf,Income
2067,2067,7/01/2022,2022,07-Jul,-81.12,Credit Card Payment,Checking,Discover E Web,Ignore
2068,2068,10/01/2020,2020,10-Oct,65.48,Credit Card Payment,Checking,Discover E Ppd,Ignore
2069,2069,4/01/2020,2020,04-Apr,27.7,Gas & Fuel,Checking,Venmo Cashout Ppd,Gas
2070,2070,9/01/2022,2022,09-Sep,-97.62,Income,Checking,Haierpayroll Payroll Ppd,Income
2071,2071,2/01/2022,2022,02-Feb,-45.67,Uncategorized,Checking,Venmo,Uncategorized
2072,2072,3/01/2022,2022,03-Mar,-57.82,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2073,2073,11/01/2022,2022,11-Nov,-44.21,Income,Checking,Venmo Cashout Ppd,Income
2074,2074,5/01/2022,2022,05-May,-78.82,Income,Checking,Mobile Deposit,Income
2075,2075,2/01/2020,2020,02-Feb,69.34,Credit Card Payment,Checking,Dell Preferred Online,Ignore
2076,2076,8/01/2021,2021,08-Aug,99.72,Income,Checking,Haierpayroll Payroll Ppd,Income
2077,2077,5/01/2021,2021,05-May,56.71,Credit Card Payment,Checking,Dell Preferred Online,Ignore
2078,2078,10/01/2022,2022,10-Oct,80.23,Income,Checking,Internet Tfr Frm,Income
2079,2079,5/01/2020,2020,05-May,94.8,Transfer,STATEMENT SAVINGS,Transfer to CHECKING ACCOUNT,Ignore
2080,2080,3/01/2021,2021,03-Mar,-21.34,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2081,2081,11/01/2022,2022,11-Nov,-78.88,Income,Checking,Haierpayroll Payroll Ppd,Income
2082,2082,10/01/2020,2020,10-Oct,-87.36,Income,STATEMENT SAVINGS,Internet Tfr Frm,Income
2083,2083,5/01/2020,2020,05-May,90.58,Income,Checking,Surcharge Rebate,Income
2084,2084,3/01/2021,2021,03-Mar,-59.59,Income,Checking,Venmo Cashout Ppd,Income
2085,2085,3/01/2020,2020,03-Mar,92.14,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2086,2086,6/01/2020,2020,06-Jun,-83.42,Income,STATEMENT SAVINGS,Internet Tfr Frm,Income
2087,2087,9/01/2021,2021,09-Sep,-0.85,Income,Checking,Haierpayroll Payroll Ppd,Income
2088,2088,2/01/2022,2022,02-Feb,-6.73,Uncategorized,Checking,Venmo,Uncategorized
2089,2089,2/01/2022,2022,02-Feb,-19.08,Credit Card Payment,Checking,Discover E Web,Ignore
2090,2090,9/01/2020,2020,09-Sep,84.28,Income,Checking,Haierpayroll Payroll Ppd,Income
2091,2091,4/01/2021,2021,04-Apr,-6.33,Income,Checking,Venmo Cashout Ppd,Income
2092,2092,1/01/2022,2022,01-Jan,-98.0,Income,Checking,Venmo Cashout Ppd,Income
2093,2093,12/01/2021,2021,12-Dec,3.33,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2094,2094,9/01/2020,2020,09-Sep,-79.1,Income,Checking,Cartus Edi Paymts,Income
2095,2095,11/01/2022,2022,11-Nov,1.81,Income,Checking,Venmo Cashout Ppd,Income
2096,2096,2/01/2021,2021,02-Feb,9.02,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2097,2097,4/01/2021,2021,04-Apr,-69.76,Hair,Checking,Shelbyville Ro ATM,Personal Care
2098,2098,7/01/2022,2022,07-Jul,-21.51,Income,Checking,Haierpayroll Payroll Ppd,Income
2099,2099,1/01/2022,2022,01-Jan,4.96,Income,Checking,Venmo Cashout Ppd,Income
2100,2100,9/01/2020,2020,09-Sep,-17.0,Uncategorized,Checking,Paypal Transfer Ppd,Uncategorized
2101,2101,4/01/2021,2021,04-Apr,-71.69,Income,Checking,Mobile Deposit,Income
2102,2102,6/01/2020,2020,06-Jun,86.46,Income,Checking,Cartus Edi Paymts,Income
2103,2103,2/01/2020,2020,02-Feb,74.98,Income,Checking,Venmo Cashout Ppd,Income
2104,2104,3/01/2020,2020,03-Mar,-23.7,Income,Checking,Venmo Cashout Ppd,Income
2105,2105,1/01/2020,2020,01-Jan,-78.89,Uncategorized,Checking,Venmo,Uncategorized
2106,2106,10/01/2021,2021,10-Oct,58.71,Income,Checking,Venmo Cashout Ppd,Income
2107,2107,6/01/2022,2022,06-Jun,19.4,Transfer,Checking,Paypal Transfer Ppd,Ignore
2108,2108,8/01/2022,2022,08-Aug,-71.54,Credit Card Payment,Checking,Dell Preferred Online,Ignore
2109,2109,12/01/2022,2022,12-Dec,26.93,Uncategorized,Checking,Venmo,Uncategorized
2110,2110,7/01/2021,2021,07-Jul,-5.18,Income,Checking,Venmo Cashout Ppd,Income
2111,2111,2/01/2022,2022,02-Feb,-10.82,Credit Card Payment,Checking,Transfer to Discover it chrome Card,Ignore
2112,2112,4/01/2021,2021,04-Apr,-16.78,Uncategorized,Checking,Paypal Transfer Ppd,Uncategorized
2113,2113,8/01/2020,2020,08-Aug,-89.17,Transfer,Checking,Transfer to STATEMENT SAVINGS,Ignore
2114,2114,10/01/2021,2021,10-Oct,-26.96,Transfer,STATEMENT SAVINGS,Transfer from CHECKING ACCOUNT,Ignore
2115,2115,4/01/2020,2020,04-Apr,-56.63,Income,Checking,Deposit Greenwood Offic,Income
2116,2116,8/01/2020,2020,08-Aug,-10.41,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2117,2117,7/01/2021,2021,07-Jul,-61.25,Income,Checking,Microsoft Edipayment Ppd,Income
2118,2118,7/01/2021,2021,07-Jul,-9.98,Income,Checking,Venmo Cashout Ppd,Income
2119,2119,6/01/2021,2021,06-Jun,-19.29,Credit Card Payment,Checking,Dell Preferred Online,Ignore
2120,2120,6/01/2021,2021,06-Jun,79.11,Business Services,Checking,Okemo,Personal Expenses
2121,2121,9/01/2022,2022,09-Sep,38.12,Restaurants,Checking,Okemo Base Cafe,Take-Out
2122,2122,7/01/2021,2021,07-Jul,87.07,Coffee Shops,Checking,Dunkin Donuts,Coffee
2123,2123,2/01/2022,2022,02-Feb,80.11,Restaurants,Checking,Heav'nly Donuts,Take-Out
2124,2124,9/01/2020,2020,09-Sep,18.46,Groceries,Checking,Rum Brook Market,Groceries
2125,2125,9/01/2021,2021,09-Sep,-36.48,Groceries,Checking,Jiffy Mart Inc,Groceries
2126,2126,9/01/2021,2021,09-Sep,-65.62,Food & Dining,Checking,Aramark,Take-Out
2127,2127,12/01/2021,2021,12-Dec,-17.42,Income,Checking,Venmo Cashout Ppd,Income
2128,2128,5/01/2020,2020,05-May,-92.3,Income,Checking,Mobile Deposit,Income
2129,2129,9/01/2021,2021,09-Sep,82.84,Income,Checking,Mobile Deposit,Income
2130,2130,8/01/2022,2022,08-Aug,53.84,Income,Checking,Mobile Deposit,Income
2131,2131,4/01/2021,2021,04-Apr,40.16,Coffee Shops,Checking,Dunkin Donuts,Coffee
2132,2132,12/01/2021,2021,12-Dec,-8.9,Income,Checking,Surcharge Rebate,Income
2133,2133,4/01/2022,2022,04-Apr,3.27,Income,Checking,Microsoft Edipayment Ppd,Income
2134,2134,1/01/2020,2020,01-Jan,-22.2,Coffee Shops,Checking,Brewd Awakening,Coffee
2135,2135,11/01/2022,2022,11-Nov,67.92,Restaurants,Checking,Shotcakes,Take-Out
2136,2136,1/01/2020,2020,01-Jan,-84.04,Restaurants,Checking,Gourmet India,Take-Out
2137,2137,2/01/2020,2020,02-Feb,-24.5,Income,Checking,Venmo Cashout Ppd,Income
2138,2138,6/01/2021,2021,06-Jun,-49.12,Income,Checking,Mobile Deposit,Income
2139,2139,11/01/2021,2021,11-Nov,99.46,Uncategorized,Checking,Venmo,Uncategorized
2140,2140,10/01/2021,2021,10-Oct,-96.72,Credit Card Payment,Checking,Discover E Web,Ignore
2141,2141,9/01/2020,2020,09-Sep,15.29,Income,Checking,Microsoft Edipayment Ppd,Income
2142,2142,9/01/2020,2020,09-Sep,49.9,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2143,2143,5/01/2020,2020,05-May,-93.39,Clothing,Checking,C J Clark,Clothing
2144,2144,1/01/2020,2020,01-Jan,39.86,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2145,2145,1/01/2020,2020,01-Jan,51.11,Hair,Checking,ATM 9504 Main Street,Personal Care
2146,2146,7/01/2022,2022,07-Jul,34.04,Food & Dining,Checking,Aramark,Take-Out
2147,2147,2/01/2022,2022,02-Feb,-75.16,Income,Checking,Microsoft Edipayment Ppd,Income
2148,2148,11/01/2022,2022,11-Nov,83.79,Restaurants,Checking,The Friendly Toast,Take-Out
2149,2149,8/01/2022,2022,08-Aug,64.37,Food & Dining,Checking,Aramark,Take-Out
2150,2150,6/01/2020,2020,06-Jun,-59.52,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2151,2151,7/01/2020,2020,07-Jul,-85.38,Income,STATEMENT SAVINGS,Internet Tfr Frm,Income
2152,2152,11/01/2022,2022,11-Nov,59.72,Income,Checking,Microsoft Edipayment Ppd,Income
2153,2153,9/01/2020,2020,09-Sep,-53.73,Food & Dining,Checking,Aramark,Take-Out
2154,2154,6/01/2022,2022,06-Jun,60.71,Credit Card Payment,Checking,Transfer to Discover it chrome Card,Ignore
2155,2155,4/01/2022,2022,04-Apr,83.79,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2156,2156,6/01/2021,2021,06-Jun,33.1,Restaurants,Checking,Jose Tejas Bor,Take-Out
2157,2157,7/01/2021,2021,07-Jul,-85.94,Income,Checking,Microsoft Edipayment Ppd,Income
2158,2158,4/01/2021,2021,04-Apr,77.77,Pharmacy,Checking,CVS,Medical/Healthcare
2159,2159,4/01/2021,2021,04-Apr,-36.11,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2160,2160,6/01/2021,2021,06-Jun,-78.35,Transfer,STATEMENT SAVINGS,Transfer from CHECKING ACCOUNT,Ignore
2161,2161,3/01/2022,2022,03-Mar,-55.88,Food & Dining,Checking,Aramark,Take-Out
2162,2162,5/01/2022,2022,05-May,-29.3,Income,Checking,Microsoft Edipayment Ppd,Income
2163,2163,10/01/2020,2020,10-Oct,40.16,Food & Dining,Checking,Its A Wrap,Take-Out
2164,2164,8/01/2021,2021,08-Aug,80.67,Food & Dining,Checking,Aramark,Take-Out
2165,2165,11/01/2020,2020,11-Nov,-45.52,Credit Card Payment,Checking,Discover E Web,Ignore
2166,2166,1/01/2021,2021,01-Jan,25.27,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2167,2167,10/01/2020,2020,10-Oct,50.69,Income,Checking,Mobile Deposit,Income
2168,2168,6/01/2021,2021,06-Jun,-55.86,Income,Checking,Microsoft Edipayment Ppd,Income
2169,2169,12/01/2022,2022,12-Dec,62.1,Restaurants,Checking,Life Alive Corp.,Take-Out
2170,2170,11/01/2022,2022,11-Nov,16.64,Coffee Shops,Checking,Squ Coffee A,Coffee
2171,2171,8/01/2022,2022,08-Aug,-9.35,Parking,Checking,Rps Lowell,Car
2172,2172,10/01/2020,2020,10-Oct,-54.32,Food & Dining,Checking,Aramark,Take-Out
2173,2173,9/01/2022,2022,09-Sep,-33.86,Income,Checking,Microsoft Edipayment Ppd,Income
2174,2174,2/01/2020,2020,02-Feb,-24.53,Public Transportation,Checking,Mbta Sullivan Sq,Car
2175,2175,3/01/2022,2022,03-Mar,-34.92,Travel,Checking,Mbta,Vacation/Travel
2176,2176,4/01/2020,2020,04-Apr,5.53,Credit Card Payment,Checking,Discover E Web,Ignore
2177,2177,8/01/2022,2022,08-Aug,18.96,Income,Checking,Verifybank Ppd,Income
2178,2178,4/01/2022,2022,04-Apr,7.87,Income,Checking,Verifybank Ppd,Income
2179,2179,7/01/2020,2020,07-Jul,16.41,Cash & ATM,Checking,Verifybank Ppd,Personal Expenses
2180,2180,10/01/2020,2020,10-Oct,-61.68,Uncategorized,Checking,Venmo,Uncategorized
2181,2181,10/01/2021,2021,10-Oct,34.08,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2182,2182,4/01/2021,2021,04-Apr,-3.9,Music,Checking,Spotify,Entertainment
2183,2183,6/01/2020,2020,06-Jun,87.69,Credit Card Payment,Checking,Discover E Ppd,Ignore
2184,2184,11/01/2022,2022,11-Nov,70.52,Income,Checking,Microsoft Edipayment Ppd,Income
2185,2185,8/01/2021,2021,08-Aug,-51.05,Uncategorized,Checking,Venmo,Uncategorized
2186,2186,12/01/2022,2022,12-Dec,7.24,Uncategorized,Checking,Venmo,Uncategorized
2187,2187,12/01/2020,2020,12-Dec,-23.49,Coffee Shops,Checking,Caribou Coffee,Coffee
2188,2188,9/01/2020,2020,09-Sep,63.1,Fast Food,Checking,KFC,Take-Out
2189,2189,9/01/2021,2021,09-Sep,-43.05,Groceries,Checking,State Farm,Groceries
2190,2190,8/01/2022,2022,08-Aug,-55.11,Uncategorized,Checking,Check 164,Uncategorized
2191,2191,8/01/2022,2022,08-Aug,46.12,Uncategorized,Checking,Venmo,Uncategorized
2192,2192,7/01/2020,2020,07-Jul,-57.72,Uncategorized,Checking,Check 163,Uncategorized
2193,2193,6/01/2020,2020,06-Jun,67.34,Income,Checking,Microsoft Edipayment Ppd,Income
2194,2194,3/01/2021,2021,03-Mar,36.6,Credit Card Payment,Checking,Transfer to Discover,Ignore
2195,2195,11/01/2020,2020,11-Nov,-2.77,Transfer,Checking,Transfer from STATEMENT SAVINGS,Ignore
2196,2196,7/01/2022,2022,07-Jul,-93.25,Mortgage & Rent,STATEMENT SAVINGS,Internet Tfr Chk,Mortgage/Rent
2197,2197,2/01/2022,2022,02-Feb,7.35,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2198,2198,4/01/2020,2020,04-Apr,68.49,Income,STATEMENT SAVINGS,Internet Tfr Frm,Income
2199,2199,6/01/2021,2021,06-Jun,-97.02,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2200,2200,2/01/2022,2022,02-Feb,-92.44,Income,Checking,Microsoft Edipayment Ppd,Income
2201,2201,11/01/2022,2022,11-Nov,-66.54,Music,Checking,Spotify,Entertainment
2202,2202,9/01/2022,2022,09-Sep,-78.57,Credit Card Payment,Checking,Discover E Ppd,Ignore
2203,2203,8/01/2021,2021,08-Aug,-38.47,Income,Checking,Microsoft Edipayment Ppd,Income
2204,2204,3/01/2021,2021,03-Mar,-50.73,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2205,2205,11/01/2021,2021,11-Nov,-2.11,Transfer,STATEMENT SAVINGS,Transfer from CHECKING ACCOUNT,Ignore
2206,2206,9/01/2020,2020,09-Sep,-17.74,Credit Card Payment,Checking,Transfer to Discover,Ignore
2207,2207,8/01/2020,2020,08-Aug,-15.36,Income,Checking,Microsoft Edipayment Ppd,Income
2208,2208,8/01/2020,2020,08-Aug,12.31,Bank Fee,STATEMENT SAVINGS,Account Maintenance Fee,
2209,2209,7/01/2022,2022,07-Jul,-70.13,Transfer,STATEMENT SAVINGS,Transfer to CHECKING ACCOUNT,Ignore
2210,2210,6/01/2021,2021,06-Jun,-75.89,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2211,2211,7/01/2022,2022,07-Jul,18.06,Transfer,Checking,Transfer from STATEMENT SAVINGS,Ignore
2212,2212,9/01/2021,2021,09-Sep,85.28,Music,Checking,Spotify,Entertainment
2213,2213,6/01/2021,2021,06-Jun,51.17,Uncategorized,Checking,Venmo,Uncategorized
2214,2214,12/01/2022,2022,12-Dec,-48.74,Credit Card Payment,Checking,Transfer to Discover,Ignore
2215,2215,5/01/2020,2020,05-May,-53.35,Hair,Checking,ATM 907 Main Street,Personal Care
2216,2216,5/01/2021,2021,05-May,84.84,Income,Checking,Microsoft Edipayment Ppd,Income
2217,2217,12/01/2022,2022,12-Dec,16.96,Restaurants,Checking,Pressed Cafe,Take-Out
2218,2218,7/01/2021,2021,07-Jul,-33.64,Mortgage & Rent,Checking,Internet Tfr Sav,Mortgage/Rent
2219,2219,4/01/2020,2020,04-Apr,21.1,Transfer,STATEMENT SAVINGS,Transfer from CHECKING ACCOUNT,Ignore
2220,2220,6/01/2020,2020,06-Jun,-10.67,Credit Card Payment,Checking,Discover E Web,Ignore
2221,2221,1/01/2022,2022,01-Jan,-38.13,Auto Payment,Checking,Check 160,Car Payment
2222,2222,6/01/2020,2020,06-Jun,-21.12,Auto Payment,Checking,Check 161,Car Payment
2223,2223,10/01/2020,2020,10-Oct,-57.45,Income,Checking,Microsoft Edipayment Ppd,Income
2224,2224,2/01/2020,2020,02-Feb,55.88,Transfer,STATEMENT SAVINGS,Transfer to CHECKING ACCOUNT,Ignore
2225,2225,5/01/2020,2020,05-May,-44.28,Transfer,STATEMENT SAVINGS,Transfer to CHECKING ACCOUNT,Ignore
2226,2226,5/01/2022,2022,05-May,23.31,Transfer,Checking,Transfer from STATEMENT SAVINGS,Ignore
2227,2227,5/01/2020,2020,05-May,44.07,Transfer,Checking,Transfer from STATEMENT SAVINGS,Ignore
2228,2228,6/01/2020,2020,06-Jun,-24.28,Income,Checking,Microsoft Ctx,Income
2229,2229,12/01/2021,2021,12-Dec,-48.01,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2230,2230,6/01/2022,2022,06-Jun,27.01,Income,Checking,Mobile Deposit,Income
2231,2231,5/01/2022,2022,05-May,-28.83,Music,Checking,Spotify,Entertainment
2232,2232,2/01/2021,2021,02-Feb,-9.14,Coffee Shops,Checking,Cuban Coffee Que,Coffee
2233,2233,3/01/2020,2020,03-Mar,8.05,Income,Checking,Microsoft Edipayment Ppd,Income
2234,2234,3/01/2022,2022,03-Mar,-17.66,Income,Checking,Surcharge Rebate,Income
2235,2235,6/01/2020,2020,06-Jun,-84.34,Hair,Checking,ATM 9504 Main Street,Personal Care
2236,2236,3/01/2022,2022,03-Mar,-57.52,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2237,2237,1/01/2021,2021,01-Jan,8.48,Transfer,STATEMENT SAVINGS,Transfer from CHECKING ACCOUNT,Ignore
2238,2238,3/01/2022,2022,03-Mar,93.52,Income,Checking,Mobile Deposit,Income
2239,2239,2/01/2022,2022,02-Feb,35.37,Transfer,Checking,Transfer to STATEMENT SAVINGS,Ignore
2240,2240,3/01/2020,2020,03-Mar,-24.96,Income,Checking,Microsoft Edipayment Ppd,Income
2241,2241,10/01/2020,2020,10-Oct,-6.6,Credit Card Payment,Checking,Discover E Web,Ignore
2242,2242,2/01/2021,2021,02-Feb,-70.86,Income,Checking,Internet Tfr Frm,Income
2243,2243,4/01/2021,2021,04-Apr,-12.52,Income,Checking,Venmo Cashout Ppd,Income
2244,2244,3/01/2020,2020,03-Mar,38.42,Transfer,STATEMENT SAVINGS,Transfer to CHECKING ACCOUNT,Ignore
2245,2245,1/01/2020,2020,01-Jan,-96.81,Music,Checking,Spotify,Entertainment
2246,2246,1/01/2021,2021,01-Jan,-93.88,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2247,2247,12/01/2021,2021,12-Dec,-15.39,Credit Card Payment,Checking,Discover E Ppd,Ignore
2248,2248,11/01/2022,2022,11-Nov,-87.23,Uncategorized,Checking,Venmo,Uncategorized
2249,2249,8/01/2020,2020,08-Aug,11.88,Food & Dining,Checking,Its A Wrap,Take-Out
2250,2250,4/01/2021,2021,04-Apr,76.62,Income,Checking,Microsoft Edipayment Ppd,Income
2251,2251,10/01/2021,2021,10-Oct,-34.05,Auto Payment,Checking,Check 159,Car Payment
2252,2252,1/01/2022,2022,01-Jan,-42.28,Income,Checking,Surcharge Rebate,Income
2253,2253,6/01/2021,2021,06-Jun,45.5,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2254,2254,11/01/2022,2022,11-Nov,-15.01,Tuition,Checking,ATM 102 University Avenue,Education
2255,2255,7/01/2022,2022,07-Jul,65.37,Income,Checking,Microsoft Edipayment Ppd,Income
2256,2256,4/01/2020,2020,04-Apr,76.69,Income,Checking,Internal Revenue Service,Income
2257,2257,4/01/2021,2021,04-Apr,63.01,Hair,Checking,ATM 9504 Main Street,Personal Care
2258,2258,12/01/2021,2021,12-Dec,22.97,ATM Fee,Checking,Terminal Surcharge,Personal Expenses
2259,2259,6/01/2021,2021,06-Jun,-56.56,Transfer,Checking,Internet Tfr Sav,Ignore
2260,2260,3/01/2022,2022,03-Mar,62.41,Transfer,Checking,Internet Tfr Sav,Ignore
2261,2261,8/01/2021,2021,08-Aug,91.2,Income,STATEMENT SAVINGS,Internet Tfr Frm,Income
2262,2262,1/01/2021,2021,01-Jan,-97.96,Income,STATEMENT SAVINGS,Internet Tfr Frm,Income
2263,2263,5/01/2022,2022,05-May,-51.25,Credit Card Payment,Checking,Discover E Web,Ignore
2264,2264,6/01/2022,2022,06-Jun,36.73,Restaurants,Checking,Taco Lupita,Take-Out
2265,2265,7/01/2022,2022,07-Jul,63.25,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2266,2266,2/01/2020,2020,02-Feb,-43.77,Uncategorized,Checking,Check 158,Uncategorized
2267,2267,12/01/2021,2021,12-Dec,-22.02,Music,Checking,Spotify,Entertainment
2268,2268,12/01/2020,2020,12-Dec,74.49,Credit Card Payment,Checking,Discover E Ppd,Ignore
2269,2269,7/01/2022,2022,07-Jul,70.54,Income,Checking,Mobile Deposit,Income
2270,2270,6/01/2022,2022,06-Jun,81.67,Income,Checking,Microsoft Edipayment Ppd,Income
2271,2271,8/01/2021,2021,08-Aug,-47.99,Transfer,Checking,Transfer from STATEMENT SAVINGS,Ignore
2272,2272,8/01/2020,2020,08-Aug,18.78,Transfer,STATEMENT SAVINGS,Transfer to CHECKING ACCOUNT,Ignore
2273,2273,3/01/2022,2022,03-Mar,-55.64,Income,Checking,Microsoft Edipayment Ppd,Income
2274,2274,12/01/2021,2021,12-Dec,36.67,Credit Card Payment,Checking,Discover E Web,Ignore
2275,2275,7/01/2021,2021,07-Jul,55.89,Music,Checking,Spotify,Entertainment
2276,2276,1/01/2022,2022,01-Jan,86.75,Interest Income,STATEMENT SAVINGS,Interest Paid Through,Income
2277,2277,7/01/2021,2021,07-Jul,87.28,Auto Payment,Checking,Check 155,Car Payment
2278,2278,6/01/2020,2020,06-Jun,93.04,Income,Checking,Microsoft Edipayment Ppd,Income
2279,2279,9/01/2020,2020,09-Sep,83.01,Income,Checking,Mobile Deposit,Income
2280,2280,3/01/2022,2022,03-Mar,60.42,Income,Checking,Mobile Deposit,Income
2281,2281,6/01/2020,2020,06-Jun,-61.91,Auto Payment,Checking,Check 153,Car Payment
2282,2282,7/01/2020,2020,07-Jul,-73.15,Credit Card Payment,Checking,Discover E Web,Ignore
2283,2283,11/01/2022,2022,11-Nov,-86.04,Income,Checking,Microsoft Edipayment Ppd,Income
2284,2284,2/01/2020,2020,02-Feb,-79.41,Credit Card Payment,Checking,Discover E Web,Ignore
2285,2285,5/01/2021,2021,05-May,-17.34,Transfer,STATEMENT SAVINGS,Transfer from CHECKING ACCOUNT,Ignore
